-4.041167553357750876e+05 2.914852099999999879e+01
-4.016591251085877302e+05 2.957658400000000043e+01
-3.779170299248094670e+05 2.373947000000000074e+01
-3.629921765711044427e+05 -1.070512300000000083e+00
-3.520868909215679159e+05 7.703676200000000307e+00
-3.343757885314341984e+05 -3.885140900000000119e+00
-3.266292434991703485e+05 2.659438099999999849e+01
-3.222670575536959805e+05 9.672997499999999249e+00
-3.014193138483978109e+05 -6.315680000000000405e+00
-2.881515917196951341e+05 -1.108280300000000018e+01
-2.809088153387420462e+05 -3.138204999999999956e+01
-2.666533828696796554e+05 -4.121503100000000330e+01
-2.651577827765733236e+05 -4.907807499999999834e+01
-2.619513192295987974e+05 -4.884982699999999767e+01
-2.500101612786054029e+05 -2.848314900000000094e+01
-2.447097955171047070e+05 -5.714209400000000016e+01
-2.360117675305738230e+05 -2.904697200000000024e+01
-2.266935082275808090e+05 -1.034980900000000048e+01
-2.233334949248323392e+05 1.254751600000000078e+00
-2.122924617614723102e+05 3.058743300000000076e+01
-2.120840384558631340e+05 3.015705699999999823e+01
-2.120176624805535248e+05 3.056102800000000030e+01
-2.021960149185414484e+05 -5.496985399999999800e+00
-1.981546444253268419e+05 4.624903499999999923e+01
-1.944371341707027459e+05 5.017835199999999674e+01
-1.887612683875384391e+05 1.475860699999999959e+01
-1.875638874332833802e+05 1.763487100000000041e+01
-1.870438310418186302e+05 1.680457099999999926e+01
-1.841905353059818444e+05 -2.262464500000000100e+00
-1.818737605051897117e+05 -1.548629900000000070e+01
-1.809769751420359826e+05 7.472954800000000120e+00
-1.775383712178478308e+05 9.174020400000000564e+01
-1.745336258985991008e+05 8.676813500000000090e+01
-1.723189157658464974e+05 6.832006099999999549e+01
-1.700641274297033087e+05 8.176108600000000592e+01
-1.673243138779415458e+05 6.664672899999999345e+01
-1.642761529912411061e+05 1.709007100000000037e+02
-1.626739771348852664e+05 2.523381799999999942e+02
-1.613030843246665027e+05 1.846125199999999893e+02
-1.582907326974594907e+05 1.203122000000000043e+02
-1.548688104466721998e+05 3.403525700000000143e+02
-1.542490718558736553e+05 4.055844700000000103e+02
-1.537200258572503517e+05 3.892576000000000249e+02
-1.504169850816902181e+05 3.800903000000000134e+02
-1.468621512235452828e+05 3.552253099999999790e+02
-1.468276894328456256e+05 3.565051599999999894e+02
-1.467864189752457605e+05 3.564780000000000086e+02
-1.433285382626952196e+05 4.840774200000000178e+02
-1.406530946620740579e+05 5.360457800000000361e+02
-1.399793134215229366e+05 5.493142100000000028e+02
-1.389464228044336196e+05 5.892252200000000357e+02
-1.369035150206788967e+05 6.792455400000000054e+02
-1.357616917289363919e+05 7.270979599999999436e+02
-1.341151860492033302e+05 7.692495099999999866e+02
-1.321741990429229336e+05 8.342749599999999646e+02
-1.313800045014377392e+05 8.230670800000000327e+02
-1.304190812218692445e+05 8.224846800000000258e+02
-1.286619211959350650e+05 8.392974900000000389e+02
-1.272487265380778845e+05 6.591811500000000024e+02
-1.259668475214167556e+05 5.239289599999999609e+02
-1.243390075794015720e+05 5.582988299999999526e+02
-1.233027946845200931e+05 5.661526499999999942e+02
-1.225428009173384635e+05 5.705054300000000467e+02
-1.206716649597386713e+05 4.726393100000000231e+02
-1.181104941541501612e+05 2.580381800000000112e+02
-1.180753417357773724e+05 2.573861999999999739e+02
-1.180227837531648838e+05 2.568563500000000204e+02
-1.155136339676452044e+05 2.620024099999999976e+02
-1.139560973170617799e+05 1.790995800000000031e+02
-1.129895006916711864e+05 1.582648000000000081e+02
-1.113701276358359755e+05 1.772437600000000089e+02
-1.105001884959638846e+05 1.891223899999999958e+02
-1.100154224135458935e+05 1.834232199999999864e+02
-1.080458296091876109e+05 1.852379599999999868e+02
-1.062774681502652966e+05 3.477334299999999985e+02
-1.056256215854019974e+05 3.345357399999999757e+02
-1.043437638321240956e+05 3.035484299999999962e+02
-1.032304621379126620e+05 2.190948799999999892e+02
-1.026910051400357916e+05 2.312562599999999975e+02
-1.008438640709601168e+05 2.389006200000000035e+02
-9.918079711150776711e+04 3.192417599999999993e+02
-9.844589307515702967e+04 3.095368000000000279e+02
-9.680697415011259727e+04 3.335902699999999754e+02
-9.603326443393685622e+04 3.213180500000000279e+02
-9.569344881936657475e+04 3.365987900000000081e+02
-9.369784824943775311e+04 4.080563999999999965e+02
-9.244772391716553830e+04 4.366768200000000206e+02
-9.159244036229209451e+04 4.267639199999999846e+02
-9.034470483649840753e+04 3.283888499999999908e+02
-8.964716572011326207e+04 2.573707600000000184e+02
-8.905208760331456142e+04 2.304667399999999873e+02
-8.778648637916117150e+04 1.633803599999999960e+02
-8.638697610896371771e+04 1.378879399999999862e+02
-8.597107907311388408e+04 1.375445599999999899e+02
-8.558575698233069852e+04 1.645536299999999983e+02
-8.418195427549362648e+04 2.483535500000000127e+02
-8.260977867149437952e+04 1.459506499999999960e+02
-8.242350680866569746e+04 1.346147200000000055e+02
-8.225477050938180764e+04 1.310818299999999965e+02
-8.068548911721150216e+04 1.163988099999999974e+02
-7.901227423946121417e+04 1.522878599999999949e+02
-7.898559471130072779e+04 1.528877699999999891e+02
-7.895470249246999447e+04 1.527190600000000131e+02
-7.730667647584890074e+04 1.306933699999999874e+02
-7.585042537116627500e+04 9.212728099999999642e+01
-7.566760508896609826e+04 9.066007199999999955e+01
-7.546267125895152276e+04 9.109433699999999590e+01
-7.404748670168580429e+04 8.771415700000000015e+01
-7.275075744516163832e+04 3.946458100000000258e+01
-7.246492925732626463e+04 2.504364199999999840e+01
-7.215873046074871672e+04 1.635256000000000043e+01
-7.089849577140418114e+04 -8.351960200000000611e+00
-6.969007630460898508e+04 -1.595937100000000086e+01
-6.936286120910604950e+04 -1.518086500000000072e+01
-6.902963045596062148e+04 -1.923065000000000069e+01
-6.784076149017507851e+04 -3.225902200000000164e+01
-6.665960464658281126e+04 -5.447886700000000104e+01
-6.635116264834653703e+04 -6.026853899999999697e+01
-6.604990352804683789e+04 -6.298061799999999977e+01
-6.487859602098973119e+04 -6.928370700000000681e+01
-6.368637099914171267e+04 -7.316923500000000047e+01
-6.343957229660669691e+04 -7.357090800000000286e+01
-6.320501070687615720e+04 -7.401088699999999676e+01
-6.201682087580369989e+04 -7.632345599999999308e+01
-6.078271914645248035e+04 -7.490048199999999667e+01
-6.061963509854822769e+04 -7.472878300000000706e+01
-6.046452950922022865e+04 -7.475025200000000325e+01
-5.923613131065246125e+04 -7.505437499999999318e+01
-5.797057951152625901e+04 -7.594662499999999739e+01
-5.787964893210335867e+04 -7.606958799999999599e+01
-5.779235623321031017e+04 -7.594924899999999468e+01
-5.653778876698286331e+04 -7.384434500000000412e+01
-5.524513046042195492e+04 -6.731847399999999482e+01
-5.522337949553123326e+04 -6.719029199999999946e+01
-5.520259415292486665e+04 -6.712716700000000003e+01
-5.392276620789892331e+04 -6.329899199999999837e+01
-5.270056891894346336e+04 -6.830096399999999335e+01
-5.265204046675334394e+04 -6.853522499999999695e+01
-5.260020207369134732e+04 -6.917581900000000417e+01
-5.139611646349077637e+04 -9.105725900000000195e+01
-5.029253536048279784e+04 -1.145528900000000050e+02
-5.016691021428096428e+04 -1.177841499999999968e+02
-5.003068936823323747e+04 -1.219984599999999944e+02
-4.895270362972586008e+04 -1.500140399999999943e+02
-4.798874717463112756e+04 -1.983949700000000007e+02
-4.776174203761162062e+04 -2.110010499999999922e+02
-4.750685605983510322e+04 -2.374999699999999905e+02
-4.658567670510745666e+04 -2.973460400000000163e+02
-4.578163321146923408e+04 -3.600055800000000090e+02
-4.541638311586499913e+04 -3.766432199999999852e+02
-4.500070739000769390e+04 -3.974658499999999890e+02
-4.423320310265861190e+04 -4.357741700000000264e+02
-4.344243181080305658e+04 -4.674978899999999840e+02
-4.295808430408457934e+04 -4.894413499999999999e+02
-4.264084996567959024e+04 -5.063050799999999754e+02
-4.180509359914441302e+04 -5.201318999999999733e+02
-4.121007669846402132e+04 -5.291692500000000337e+02
-4.085025082480734272e+04 -5.370476700000000392e+02
-4.035361205429701658e+04 -5.629520899999999983e+02
-3.974114595180573815e+04 -5.931922600000000330e+02
-3.930730852476923610e+04 -6.325978999999999814e+02
-3.857069549124146579e+04 -7.133972199999999475e+02
-3.743243207675254962e+04 -8.405126299999999446e+02
-3.732218919126599940e+04 -8.522797199999999975e+02
-3.708541863064464997e+04 -8.731007700000000114e+02
-3.612567497089751851e+04 -9.500432100000000446e+02
-3.561473764818468771e+04 -9.685401000000000522e+02
-3.503002970984544663e+04 -9.932360200000000532e+02
-3.432926283602944750e+04 -1.004410499999999956e+03
-3.403114454090292566e+04 -1.006295700000000011e+03
-3.377286873864784138e+04 -1.006325000000000045e+03
-3.310425991583748691e+04 -1.010275600000000054e+03
-3.230873372125621972e+04 -1.012138100000000009e+03
-3.220654821863261532e+04 -1.012772399999999948e+03
-3.212292330912792386e+04 -1.013430399999999963e+03
-3.129882786189458420e+04 -1.018210699999999974e+03
-3.045182397025258615e+04 -1.021533900000000017e+03
-3.037605366417336700e+04 -1.021527299999999968e+03
-3.028998561940080981e+04 -1.020987700000000018e+03
-2.944480004269349229e+04 -1.020672500000000014e+03
-2.860446492665197366e+04 -1.015313499999999976e+03
-2.840713491768415770e+04 -1.013919300000000021e+03
-2.827198480638801993e+04 -1.013088899999999967e+03
-2.735489986906639751e+04 -1.003639599999999973e+03
-2.710976984856196577e+04 -1.002883600000000001e+03
-2.647690473545737768e+04 -1.001413900000000012e+03
-2.622254800235166476e+04 -1.001095599999999990e+03
-2.546446127943100146e+04 -1.012464399999999955e+03
-2.521988965793537500e+04 -1.010312099999999987e+03
-2.449155744887669789e+04 -1.011395700000000033e+03
-2.422830293883462946e+04 -1.006311199999999985e+03
-2.356829928227025812e+04 -9.735012199999999893e+02
-2.328690491617760563e+04 -9.667691700000000310e+02
-2.266381776301120772e+04 -9.358450299999999515e+02
-2.237945369179687623e+04 -9.384564199999999801e+02
-2.177500720533208369e+04 -9.626558800000000247e+02
-2.149766547135579822e+04 -9.801807900000000018e+02
-2.090173642932831353e+04 -1.046818600000000060e+03
-2.063720355036085675e+04 -1.063325700000000097e+03
-2.003940601426510693e+04 -1.108057600000000093e+03
-1.979255569030358674e+04 -1.107517800000000079e+03
-1.918469766720633197e+04 -1.092686799999999948e+03
-1.896271944571455242e+04 -1.076360699999999952e+03
-1.834095700001416481e+04 -1.015687800000000038e+03
-1.814755388067540116e+04 -9.918821400000000494e+02
-1.751511650177965203e+04 -9.069840699999999742e+02
-1.734319049953172362e+04 -8.838547399999999925e+02
-1.671090352619698388e+04 -8.147699599999999691e+02
-1.652978639662533897e+04 -8.021663800000000037e+02
-1.587262131678852529e+04 -8.008081100000000561e+02
-1.561437130752438679e+04 -8.162340100000000120e+02
-1.533241092715687955e+04 -8.452706899999999450e+02
-1.507926060121400042e+04 -8.756593000000000302e+02
-1.479862659105667990e+04 -9.246473999999999478e+02
-1.424308491022256931e+04 -1.027391800000000103e+03
-1.408992874567283980e+04 -1.060433700000000044e+03
-1.354385619044627492e+04 -1.173454999999999927e+03
-1.339862617900089026e+04 -1.202760299999999916e+03
-1.336124633756599542e+04 -1.209611000000000104e+03
-1.272498505434189428e+04 -1.344845499999999902e+03
-1.250536957106310547e+04 -1.384857799999999997e+03
-1.205789157604594220e+04 -1.484822799999999916e+03
-1.165224672741514223e+04 -1.554082599999999957e+03
-1.138275807010102108e+04 -1.614445300000000088e+03
-1.079226153916313342e+04 -1.708562599999999975e+03
-1.068550261400930867e+04 -1.729446500000000015e+03
-1.016997687930650864e+04 -1.802751099999999951e+03
-9.955748510174407784e+03 -1.835911000000000058e+03
-9.910487106961227255e+03 -1.843130900000000111e+03
-9.200926280914585732e+03 -1.936878300000000081e+03
-8.995746178750252511e+03 -1.969693700000000035e+03
-8.456942078380099701e+03 -2.036728299999999990e+03
-8.204251540393424875e+03 -2.076744400000000041e+03
-7.745277993484902254e+03 -2.159589800000000196e+03
-7.496741494641517420e+03 -2.203255400000000009e+03
-7.289474769352585099e+03 -2.249427700000000186e+03
-6.938661463036273744e+03 -2.320517600000000130e+03
-6.448507236262366860e+03 -2.445693099999999959e+03
-6.373051440932833430e+03 -2.463381600000000162e+03
-6.182366232678339657e+03 -2.519262000000000171e+03
-5.761054984207022244e+03 -2.641063999999999851e+03
-5.598502409918697595e+03 -2.687209199999999782e+03
-5.135710789632250453e+03 -2.819635000000000218e+03
-4.750287343332606724e+03 -2.902170399999999972e+03
-4.486462257276270975e+03 -2.950513399999999820e+03
-3.952145417350914613e+03 -2.983349400000000060e+03
-3.844409636989656065e+03 -2.983476099999999860e+03
-3.283783878349018778e+03 -2.933998300000000199e+03
-3.258148263396390121e+03 -2.931739500000000135e+03
-3.252757032553912723e+03 -2.931232399999999870e+03
-2.671041059968891659e+03 -2.870358900000000176e+03
-2.464737813731906499e+03 -2.868978799999999865e+03
-2.049835299022677191e+03 -2.876588900000000194e+03
-1.575471121198214405e+03 -2.963221399999999903e+03
-1.518380256605655177e+03 -2.974473399999999856e+03
-1.404819352629362584e+03 -3.007798600000000079e+03
-1.014676264995265456e+03 -3.122829299999999876e+03
-8.463772869931925698e+02 -3.175954299999999876e+03
-5.088539241262103019e+02 -3.277193800000000010e+03
-1.650600560526988829e+02 -3.363185500000000047e+03
-1.337615547736119639e-02 -3.398263199999999870e+03
5.726524421252339607e+02 -3.466984599999999773e+03
5.746126716770395433e+02 -3.467187699999999950e+03
5.800531215048599734e+02 -3.467366500000000087e+03
1.160535677063789308e+03 -3.480458000000000084e+03
1.336463771721264948e+03 -3.477003400000000056e+03
1.773105969372338222e+03 -3.475232899999999972e+03
2.054491141925172087e+03 -3.471476599999999962e+03
2.379938602322221413e+03 -3.474277099999999791e+03
2.701926590721885987e+03 -3.476406199999999899e+03
2.917590403867603527e+03 -3.479706299999999828e+03
3.345810302523650535e+03 -3.485965299999999843e+03
3.418449917739017565e+03 -3.487055899999999838e+03
3.583444288023210902e+03 -3.488907700000000204e+03
3.980342364853671825e+03 -3.493409400000000005e+03
4.158946181710518431e+03 -3.494162100000000009e+03
4.603344746717104499e+03 -3.495233200000000124e+03
5.042857486231594521e+03 -3.494571300000000065e+03
5.260185349607493663e+03 -3.494356400000000122e+03
5.734872974169151348e+03 -3.493343499999999949e+03
5.847850783103009235e+03 -3.493387200000000121e+03
6.339443882399796166e+03 -3.494260299999999916e+03
6.464115153516729151e+03 -3.494747100000000046e+03
6.929807331687150509e+03 -3.497405000000000200e+03
7.078613261056495503e+03 -3.498266799999999876e+03
7.610869373040904065e+03 -3.502065399999999954e+03
7.718086198814389718e+03 -3.502805899999999838e+03
7.840165783479058518e+03 -3.503361800000000130e+03
8.416987528239602398e+03 -3.507092500000000200e+03
8.760904188294734922e+03 -3.508277599999999893e+03
9.079333409599004881e+03 -3.510005599999999959e+03
9.606485379543655654e+03 -3.511545399999999972e+03
9.763886991106925052e+03 -3.512342000000000098e+03
1.019114529804756967e+04 -3.513652799999999843e+03
1.043052617037439086e+04 -3.514675799999999981e+03
1.053406983940324426e+04 -3.514878700000000208e+03
1.108243687569234316e+04 -3.517031700000000001e+03
1.154004134840116967e+04 -3.517785600000000159e+03
1.170353270570781569e+04 -3.518126699999999801e+03
1.195653194204427382e+04 -3.518085700000000088e+03
1.230438706915889998e+04 -3.518638399999999820e+03
1.254159728261403143e+04 -3.518585199999999986e+03
1.294725876696878004e+04 -3.518181599999999889e+03
1.331919864516395319e+04 -3.516693600000000060e+03
1.361818592415738931e+04 -3.516159400000000005e+03
1.421034856574391233e+04 -3.513101299999999810e+03
1.448524457451985654e+04 -3.512144499999999880e+03
1.497884026533526412e+04 -3.510182899999999790e+03
1.545030628771691408e+04 -3.508662600000000111e+03
1.585650456153341656e+04 -3.509567399999999907e+03
1.636376680513457723e+04 -3.512556900000000041e+03
1.683815396473803412e+04 -3.516882799999999861e+03
1.728295297798736283e+04 -3.520424100000000180e+03
1.780519082481510486e+04 -3.521405000000000200e+03
1.822183113583269369e+04 -3.521541000000000167e+03
1.856452792809911989e+04 -3.520535899999999856e+03
1.918432174191532249e+04 -3.520094700000000103e+03
2.000696876251272624e+04 -3.537861800000000130e+03
2.018616424982629178e+04 -3.541474400000000060e+03
2.031755003550933179e+04 -3.544273900000000140e+03
2.121468165409734502e+04 -3.560715599999999995e+03
2.211848371517113628e+04 -3.471251000000000204e+03
2.230589038397331387e+04 -3.446620800000000145e+03
2.257746480728471943e+04 -3.378887200000000121e+03
2.344287809941829619e+04 -3.199996599999999944e+03
2.404599109696095184e+04 -3.155767100000000028e+03
2.463942437063536272e+04 -3.114982899999999972e+03
2.555184012185895699e+04 -3.130913300000000163e+03
2.589224723380403520e+04 -3.129395500000000084e+03
2.611091450152290054e+04 -3.105573699999999917e+03
2.720528789630656684e+04 -2.996747600000000148e+03
2.838969806821291058e+04 -2.884354200000000219e+03
2.858849601998533035e+04 -2.868469000000000051e+03
2.886523444015457426e+04 -2.864212899999999991e+03
