-1.341151860492033302e+05 -3.132787700000000041e+04
-1.323906568955355906e+05 -3.051142199999999866e+04
-1.315436596404608572e+05 -3.010743799999999828e+04
-1.303539930336171965e+05 -2.957601800000000003e+04
-1.289453264528578002e+05 -2.895031399999999849e+04
-1.279738057608451927e+05 -2.853964600000000064e+04
-1.263373605310126004e+05 -2.784290000000000146e+04
-1.238719396389536996e+05 -2.684346900000000096e+04
-1.237228238120845635e+05 -2.678344299999999930e+04
-1.236246295270359842e+05 -2.674584600000000137e+04
-1.210876216773246997e+05 -2.576695500000000175e+04
-1.192898552339525340e+05 -2.510681999999999971e+04
-1.184621318538355554e+05 -2.480046299999999974e+04
-1.171561794018308865e+05 -2.434061699999999837e+04
-1.158160344130553276e+05 -2.387235699999999997e+04
-1.149725861505117064e+05 -2.359208799999999974e+04
-1.131720500056879828e+05 -2.298881799999999930e+04
-1.106859029899929883e+05 -2.219587099999999919e+04
-1.105370946581824683e+05 -2.214802500000000146e+04
-1.102943453797058028e+05 -2.207363899999999921e+04
-1.078710119664927188e+05 -2.133745899999999892e+04
-1.063891055246469477e+05 -2.090845699999999852e+04
-1.052304002509117854e+05 -2.057008199999999852e+04
-1.033411372323924006e+05 -2.004364099999999962e+04
-1.025722853861066833e+05 -1.983132800000000134e+04
-1.021041483254538325e+05 -1.970797100000000137e+04
-9.990389278092156746e+04 -1.912280700000000070e+04
-9.782187525079245097e+04 -1.859331399999999849e+04
-9.726539255758076615e+04 -1.845054300000000148e+04
-9.632619935533060925e+04 -1.821960499999999956e+04
-9.456035823922351119e+04 -1.778928099999999904e+04
-9.356912806522594474e+04 -1.755758199999999852e+04
-9.183339353495615069e+04 -1.714848199999999997e+04
-8.988874366160001955e+04 -1.670811899999999878e+04
-8.937653111002937658e+04 -1.659115000000000146e+04
-8.797419094153959304e+04 -1.628166400000000067e+04
-8.724988380666947342e+04 -1.612232500000000073e+04
-8.693715177009359468e+04 -1.605557500000000073e+04
-8.515340825566960848e+04 -1.567241899999999987e+04
-8.357985706247482449e+04 -1.534412600000000020e+04
-8.305008682270772988e+04 -1.523257699999999932e+04
-8.214191154881568218e+04 -1.504300799999999981e+04
-8.092205295229682815e+04 -1.478913199999999961e+04
-8.027979624874536239e+04 -1.465247500000000036e+04
-7.889566494756302563e+04 -1.436312099999999919e+04
-7.741248992990667466e+04 -1.406408699999999953e+04
-7.702782468024411355e+04 -1.398520000000000073e+04
-7.631015025355221587e+04 -1.385812399999999980e+04
-7.518240648600748682e+04 -1.366557500000000073e+04
-7.453186159532074817e+04 -1.361056500000000051e+04
-7.337668353562883567e+04 -1.347974500000000080e+04
-7.166260636680839525e+04 -1.347917100000000028e+04
-7.163321716095521697e+04 -1.347748899999999958e+04
-7.158251650706425426e+04 -1.348060800000000017e+04
-6.991617632400538423e+04 -1.359857899999999972e+04
-6.900991274472519581e+04 -1.377019000000000051e+04
-6.834974369521062181e+04 -1.382293599999999969e+04
-6.742141458795135259e+04 -1.394332599999999911e+04
-6.704168352563891676e+04 -1.397330800000000090e+04
-6.606557970245166507e+04 -1.393483899999999994e+04
-6.542705052153520228e+04 -1.388720099999999911e+04
-6.530685948076261411e+04 -1.387080999999999949e+04
-6.499947837348085886e+04 -1.380710200000000077e+04
