#HOLE:,U1518B
#EXPEDITION:,372
#TOP:,54.5708
#BOTTOM:,593.3048
DEPTH_LSF,RHON
m,g/cm3
157.7456,1.963708
157.8980,1.940626
158.0504,1.920079
158.2028,1.910157
158.3552,1.906173
158.5076,1.934633
158.6600,1.962835
158.8124,1.9768
158.9648,1.998022
159.1172,2.015275
159.2696,1.995851
159.4220,1.96822
159.5744,1.941826
159.7268,1.933357
159.8792,1.936762
160.0316,1.925881
160.1840,1.922338
160.3364,1.921049
160.4888,1.934537
160.6412,1.951779
160.7936,1.944711
160.9460,1.955114
161.0984,1.984218
161.2508,1.985263
161.4032,1.973096
161.5556,1.950789
161.7080,1.922712
161.8604,1.883784
162.0128,1.824247
162.1652,1.737545
162.3176,1.721286
162.4700,1.709264
162.6224,1.715306
162.7748,1.753731
162.9272,1.817829
163.0796,1.84532
163.2320,1.875929
163.3844,1.908579
163.5368,1.896546
163.6892,1.906246
163.8416,1.913369
163.9940,1.915494
164.1464,1.922536
164.2988,1.944922
164.4512,1.982599
164.6036,2.01473
164.7560,1.997488
164.9084,1.966364
165.0608,1.916909
165.2132,1.872947
165.3656,1.841629
165.5180,1.796014
165.6704,1.80172
165.8228,1.840446
165.9752,1.885858
166.1276,1.898526
166.2800,1.892039
166.4324,1.88585
166.5848,1.878996
166.7372,1.875795
166.8896,1.882279
167.0420,1.893603
167.1944,1.915984
167.3468,1.953891
167.4992,1.986624
167.6516,2.011638
167.8040,2.015544
167.9564,2.01476
168.1088,1.992066
168.2612,1.934237
168.4136,1.848594
168.5660,1.803203
168.7184,1.805894
168.8708,1.792133
169.0232,1.798328
169.1756,1.792987
169.3280,1.799284
169.4804,1.832319
169.6328,1.898425
169.7852,1.941796
169.9376,1.965993
170.0900,2.001482
170.2424,2.013045
170.3948,2.020526
170.5472,2.006921
170.6996,1.971716
170.8520,1.923958
171.0044,1.899534
171.1568,1.866199
171.3092,1.859009
171.4616,1.887699
171.6140,1.925656
171.7664,1.948082
171.9188,1.977668
172.0712,2.037702
172.2236,2.038236
172.3760,2.048422
172.5284,2.042943
172.6808,2.034817
172.8332,2.014952
172.9856,1.999579
173.1380,1.973021
173.2904,1.986524
173.4428,1.976324
173.5952,1.957404
173.7476,1.946256
173.9000,1.946916
174.0524,1.925552
174.2048,1.900391
174.3572,1.879035
174.5096,1.869022
174.6620,1.904785
174.8144,1.926243
174.9668,1.952803
175.1192,1.99218
175.2716,2.012859
175.4240,2.004806
175.5764,1.99883
175.7288,1.973252
175.8812,1.947202
176.0336,1.913095
176.1860,1.885064
176.3384,1.877648
176.4908,1.85891
176.6432,1.889691
176.7956,1.940619
176.9480,1.975013
177.1004,1.984523
177.2528,2.019545
177.4052,2.035178
177.5576,2.044807
177.7100,2.040166
177.8624,2.027287
178.0148,2.006507
178.1672,2.000447
178.3196,1.990695
178.4720,2.01808
178.6244,2.024866
178.7768,2.045893
178.9292,2.048972
179.0816,2.058486
179.2340,2.050796
179.3864,2.041279
179.5388,2.019143
179.6912,1.994406
179.8436,1.956927
179.9960,1.910346
180.1484,1.854876
180.3008,1.781992
180.4532,1.730505
180.6056,1.71819
180.7580,1.736857
