x_coord,depth_coord,vs,vp,density
-22944.434599623975,-849.7721897844241,273.69408040201006,1708.6092914572866,1897.7706834170854
-22788.0111051973,-842.0088102694432,275.5859949748743,1709.2233567839196,1897.5904572864322
-22631.587610770624,-836.1410079584675,277.4779095477387,1709.8374221105528,1897.4102311557788
-22475.16411634395,-837.5774860176208,279.369824120603,1710.451487437186,1897.2300050251256
-22318.740621917274,-840.8871124416446,281.26173869346735,1711.0655527638191,1897.0497788944722
-22162.317127490598,-847.1496421795176,283.1536532663317,1711.6796180904523,1896.869552763819
-22005.893633063923,-853.4121719173905,285.045567839196,1712.2936834170855,1896.6893266331656
-21849.470138637247,-859.6747016552634,286.9374824120603,1712.9077487437185,1896.5091005025126
-21693.04664421057,-867.8348750131588,288.8293969849246,1713.5218140703519,1896.3288743718595
-21536.623149783896,-877.7190984309997,290.72131155778897,1714.135879396985,1896.148648241206
-21380.19965535722,-893.3160194920495,292.6132261306533,1714.749944723618,1895.9684221105529
-21223.776160930545,-910.8075635619223,294.5051407035176,1715.3640100502512,1895.7881959798995
-21067.35266650387,-928.2991076317951,296.39705527638193,1715.9780753768846,1895.6079698492463
-20910.929172077194,-945.7906517016679,298.28896984924626,1716.5921407035175,1895.4277437185929
-20754.50567765052,-956.0059371299133,300.1808844221105,1717.2062060301507,1895.2475175879397
-20598.082183223843,-966.2530675065063,302.07279899497485,1717.8202713567841,1895.0672914572863
-20441.658688797168,-977.9579001427248,303.9647135678392,1718.434336683417,1894.887065326633
-20285.235194370493,-989.6627327789436,305.85662814070355,1719.0484020100503,1894.70683919598
-20128.811699943817,-1001.3675654151621,307.7485427135679,1719.6624673366834,1894.5266130653267
-19972.38820551714,-1007.9110487920391,309.6404572864322,1720.2765326633166,1894.3463869346733
-19815.964711090466,-1007.568989681334,311.5323718592965,1720.8905979899498,1894.1661608040201
-19659.54121666379,-1004.2724078465824,313.4242864321608,1721.504663316583,1893.9859346733667
-19503.117722237115,-1000.4558639207141,315.3162010050251,1722.118728643216,1893.8057085427135
-19346.69422781044,-996.6393199948461,317.20811557788943,1722.7327939698494,1893.6254824120601
-19190.270733383764,-992.8227760689779,319.10003015075375,1723.3468592964825,1893.445256281407
-19033.84723895709,-981.5920216019706,320.99194472361813,1723.9609246231155,1893.2650301507535
-18877.423744530413,-968.0373643206544,322.88385929648246,1724.574989949749,1893.0848040201006
-18721.000250103738,-952.7732275098354,324.7757738693468,1725.189055276382,1892.9045778894472
-18564.576755677062,-937.5090906990163,326.66768844221104,1725.803120603015,1892.724351758794
-18408.153261250387,-922.2449538881971,328.55960301507537,1726.4171859296482,1892.5441256281406
-18251.72976682371,-904.7049720945614,330.4515175879397,1727.0312512562816,1892.3638994974874
-18095.306272397036,-884.8684478101202,332.343432160804,1727.6453165829146,1892.1836733668342
-17938.88277797036,-863.8702379910424,334.2353467336684,1728.2593819095478,1892.0034472361808
-17782.459283543685,-842.8720281719646,336.1272613065327,1728.873447236181,1891.8232211055276
-17626.03578911701,-821.8738183528869,338.019175879397,1729.4875125628141,1891.6429949748742
-17469.612294690334,-800.8623559579354,339.9110904522613,1730.1015778894473,1891.462768844221
-17313.18880026366,-780.5767018923524,341.80300502512563,1730.7156432160805,1891.2825427135679
-17156.765305836983,-763.4855974492168,343.69491959798995,1731.3297085427134,1891.1023165829147
-17000.341811410308,-746.3944930060813,345.5868341708543,1731.9437738693468,1890.9220904522613
-16843.918316983632,-729.3033885629458,347.47874874371865,1732.55783919598,1890.741864321608
-16687.494822556957,-713.1409949776349,349.370663316583,1733.171904522613,1890.5616381909547
-16531.07132813028,-702.2557958219898,351.26257788944724,1733.7859698492462,1890.3814120603015
-16374.647833703606,-701.8457298889016,353.15449246231157,1734.4000351758796,1890.201185929648
-16218.22433927693,-701.5224240007864,355.0464070351759,1735.0141005025125,1890.020959798995
-16061.800844850255,-701.1991181126713,356.93832160804016,1735.6281658291457,1889.8407336683415
-15905.37735042358,-700.8758122245561,358.83023618090454,1736.2422311557789,1889.6605075376885
-15748.953855996904,-708.1950676572766,360.72215075376886,1736.856296482412,1889.4802814070351
-15592.530361570229,-718.4832216010823,362.6140653266332,1737.4703618090452,1889.300055276382
-15436.106867143553,-734.5919349821222,364.5059798994975,1738.0844271356784,1889.1198291457285
-15279.683372716878,-751.6001982957646,366.3978944723618,1738.6984924623116,1888.9396030150754
-15123.259878290202,-770.3775494576273,368.28980904522615,1739.3125577889448,1888.759376884422
-14966.836383863527,-795.2843226367763,370.1817236180904,1739.926623115578,1888.5791507537688
-14810.412889436851,-822.5899574136434,372.07363819095474,1740.540688442211,1888.3989246231154
-14653.989395010176,-851.3972595301941,373.9655527638192,1741.1547537688443,1888.2186984924622
-14497.5659005835,-880.3269305796132,375.85746733668344,1741.7688190954775,1888.038472361809
-14341.142406156825,-909.2566016290322,377.74938190954776,1742.3828844221105,1887.8582462311558
-14184.71891173015,-939.9836763456663,379.6412964824121,1742.9969497487436,1887.6780201005026
-14028.295417303474,-973.1900248307588,381.53321105527635,1743.611015075377,1887.4977939698492
-13871.871922876799,-1005.5651854599366,383.4251256281407,1744.22508040201,1887.317567839196
-13715.448428450123,-1037.9403460891144,385.317040201005,1744.8391457286432,1887.1373417085426
-13559.024934023448,-1070.3155067182922,387.2089547738694,1745.4532110552764,1886.9571155778895
-13402.601439596772,-1101.9581503397396,389.1008693467337,1746.0672763819096,1886.776889447236
-13246.177945170097,-1134.0682739560868,390.992783919598,1746.6813417085427,1886.5966633165829
-13089.754450743421,-1167.3153905334968,392.88469849246235,1747.295407035176,1886.4164371859295
-12933.330956316746,-1200.562507110907,394.7766130653266,1747.909472361809,1886.2362110552765
-12776.90746189007,-1233.809623688317,396.66852763819094,1748.5235376884423,1886.055984924623
-12620.483967463395,-1263.8848171559794,398.56044221105526,1749.1376030150755,1885.87575879397
-12464.06047303672,-1294.0861062635277,400.45235678391964,1749.7516683417084,1885.6955326633165
-12307.636978610044,-1329.030561174127,402.34427135678396,1750.3657336683418,1885.5153065326633
-12151.213484183369,-1363.9750160847261,404.2361859296483,1750.979798994975,1885.33508040201
-11994.789989756693,-1395.5967646166537,406.12810050251255,1751.593864321608,1885.1548542713567
-11838.366495330018,-1422.304511493906,408.0200150753769,1752.2079296482411,1884.9746281407033
-11681.943000903342,-1449.012258371158,409.9119296482412,1752.8219949748745,1884.7944020100501
-11525.519506476667,-1482.4681999565369,411.8038442211055,1753.4360603015075,1884.6141758793967
-11369.096012049991,-1516.622850500024,413.6957587939699,1754.0501256281407,1884.4339497487438
-11212.672517623316,-1541.5546768201896,415.5876733668342,1754.6641909547739,1884.2537236180906
-11056.24902319664,-1566.4865031403554,417.47958793969855,1755.278256281407,1884.0734974874372
-10899.825528769965,-1591.418329460521,419.3715025125628,1755.8923216080402,1883.893271356784
-10743.40203434329,-1618.120367757936,421.26341708542714,1756.5063869346734,1883.7130452261306
-10586.978539916614,-1643.4560195168074,423.15533165829146,1757.1204522613066,1883.5328190954774
-10430.555045489938,-1665.6984817600553,425.0472462311557,1757.7345175879398,1883.352592964824
-10274.131551063263,-1687.9409440033032,426.93916080402016,1758.348582914573,1883.1723668341708
-10117.708056636588,-1710.8416668090276,428.8310753768845,1758.962648241206,1882.9921407035174
-9961.284562209912,-1735.0540876655793,430.7229899497488,1759.5767135678393,1882.8119145728645
-9804.861067783237,-1757.0862455908853,432.6149045226131,1760.1907788944725,1882.631688442211
-9648.437573356561,-1777.752966981239,434.5068190954774,1760.8048442211054,1882.4514623115579
-9492.014078929886,-1798.4196883715929,436.3987336683417,1761.4189095477386,1882.2712361809045
-9335.59058450321,-1819.086409761947,438.290648241206,1762.032974874372,1882.0910100502513
-9179.167090076535,-1840.3583477409602,440.1825628140704,1762.647040201005,1881.9107839195979
-9022.74359564986,-1865.3758786070766,442.07447738693475,1763.2611055276382,1881.7305577889447
-8866.320101223184,-1885.7960743706399,443.966391959799,1763.8751708542713,1881.5503316582913
-8709.896606796508,-1905.2572966818486,445.85830653266333,1764.4892361809045,1881.370105527638
-8553.473112369833,-1924.7185189930576,447.75022110552766,1765.1033015075377,1881.1898793969847
-8397.049617943158,-1946.2128762931459,449.6421356783919,1765.717366834171,1881.0096532663317
-8240.626123516482,-1970.984117215738,451.53405025125625,1766.331432160804,1880.8294271356783
-8084.202629089807,-1998.4134049862396,453.4259648241207,1766.9454974874373,1880.6492010050251
-7927.779134663131,-2026.6480757041113,455.317879396985,1767.5595628140704,1880.468974874372
-7771.355640236456,-2054.8827464219826,457.2097939698493,1768.1736281407034,1880.2887487437185
-7614.93214580978,-2082.490378678504,459.1017085427136,1768.7876934673368,1880.1085226130654
-7458.508651383105,-2111.772436713537,460.9936231155779,1769.40175879397,1879.928296482412
-7302.085156956429,-2146.6185148847853,462.8855376884422,1770.015824120603,1879.7480703517588
-7145.661662529754,-2178.5704354625664,464.7774522613065,1770.629889447236,1879.5678442211054
-6989.238168103078,-2210.2685791082818,466.66936683417083,1771.2439547738695,1879.3876180904524
-6832.814673676403,-2247.5487344017606,468.5612814070352,1771.8580201005025,1879.207391959799
-6676.391179249727,-2287.496138824814,470.45319597989953,1772.4720854271357,1879.0271658291458
-6519.967684823052,-2327.4435432478676,472.34511055276386,1773.0861507537688,1878.8469396984924
-6363.5441903963765,-2366.1677047416347,474.2370251256282,1773.700216080402,1878.6667135678392
-6207.120695969701,-2412.007691586836,476.12893969849245,1774.3142814070352,1878.4864874371858
-6050.697201543026,-2457.32780381733,478.02085427135677,1774.9283467336684,1878.3062613065326
-5894.27370711635,-2502.550176913915,479.9127688442211,1775.5424120603016,1878.1260351758792
-5737.850212689675,-2547.6513384491777,481.80468341708547,1776.1564773869347,1877.945809045226
-5581.426718262999,-2592.0953345558924,483.6965979899498,1776.770542713568,1877.7655829145726
-5425.003223836324,-2636.855234001407,485.5885125628141,1777.3846080402009,1877.5853567839197
-5268.579729409648,-2681.6151334469214,487.4804271356784,1777.9986733668343,1877.4051306532663
-5112.156234982973,-2724.679022641759,489.3723417085427,1778.6127386934675,1877.224904522613
-4955.732740556297,-2758.175883836514,491.26425628140703,1779.2268040201004,1877.0446783919597
-4799.309246129622,-2791.672745031269,493.15617085427135,1779.8408693467336,1876.8644522613065
-4642.885751702946,-2821.8505419522476,495.04808542713573,1780.454934673367,1876.684226130653
-35614.73764818469,-1028.5401000000002,195.64534506688292,1716.5845907880332,1933.368272782203
-35458.31415375801,-1035.1468550159384,197.2508421494717,1716.9550041302818,1933.1001020719132
-35301.89065933134,-1041.7536100318762,198.85633923206055,1717.3254174725305,1932.8319313616237
-35145.467164904665,-1048.3603650478144,200.46183631464936,1717.6958308147791,1932.563760651334
-34989.043670477986,-1053.8895863917687,202.06733339723817,1718.0662441570278,1932.2955899410442
-34832.62017605131,-1056.3839269140062,203.672830479827,1718.4366574992764,1932.0274192307545
-34676.196681624635,-1058.8782674362437,205.27832756241583,1718.807070841525,1931.7592485204648
-34519.77318719796,-1061.3726079584812,206.88382464500467,1719.1774841837737,1931.4910778101753
-34363.349692771284,-1063.8669484807187,208.48932172759345,1719.5478975260223,1931.2229070998856
-34206.926198344605,-1065.1841158200743,210.09481881018226,1719.9183108682707,1930.954736389596
-34050.50270391793,-1066.1732854769316,211.7003158927711,1720.2887242105194,1930.6865656793063
-33894.07920949126,-1066.3112493243088,213.3058129753599,1720.659137552768,1930.4183949690168
-33737.65571506458,-1066.5330627210142,214.91131005794873,1721.0295508950167,1930.1502242587271
-33581.2322206379,-1067.4573201283342,216.51680714053757,1721.3999642372653,1929.8820535484374
-33424.80872621123,-1068.3815775356543,218.12230422312638,1721.770377579514,1929.6138828381477
-33268.38523178456,-1069.3058349429743,219.7278013057152,1722.1407909217626,1929.3457121278582
-33111.96173735788,-1070.2300923502944,221.333298388304,1722.5112042640112,1929.0775414175685
-32955.5382429312,-1070.6237898115671,222.9387954708928,1722.8816176062599,1928.809370707279
-32799.11474850453,-1070.9900112639268,224.54429255348163,1723.2520309485085,1928.5411999969892
-32642.691254077854,-1071.3562327162863,226.14978963607047,1723.6224442907571,1928.2730292866997
-32486.26775965118,-1071.722454168646,227.75528671865928,1723.9928576330058,1928.00485857641
-32329.844265224503,-1072.0886756210057,229.3607838012481,1724.3632709752544,1927.7366878661203
-32173.420770797828,-1073.033062293142,230.96628088383693,1724.733684317503,1927.4685171558306
-32016.997276371152,-1074.0448412229034,232.5717779664257,1725.1040976597517,1927.2003464455408
-31860.573781944477,-1074.9522012051943,234.17727504901453,1725.4745110020003,1926.9321757352513
-31704.1502875178,-1075.8595611874857,235.78277213160337,1725.8449243442487,1926.6640050249616
-31547.726793091126,-1076.7669211697767,237.38826921419218,1726.2153376864972,1926.3958343146721
-31391.30329866445,-1077.674281152068,238.99376629678102,1726.5857510287458,1926.1276636043824
-31234.879804237775,-1078.461598711685,240.59926337936983,1726.9561643709944,1925.859492894093
-31078.4563098111,-1079.075322641183,242.20476046195867,1727.326577713243,1925.5913221838032
-30922.032815384424,-1079.689046570681,243.81025754454745,1727.6969910554917,1925.3231514735137
-30765.60932095775,-1080.3027705001793,245.41575462713627,1728.0674043977403,1925.0549807632237
-30609.185826531073,-1080.9164944296774,247.0212517097251,1728.437817739989,1924.7868100529342
-30452.762332104398,-1081.5302183591757,248.62674879231392,1728.8082310822376,1924.5186393426445
-30296.338837677722,-1081.027531235754,250.23224587490273,1729.1786444244863,1924.250468632355
-30139.915343251047,-1080.9317334142631,251.83774295749157,1729.549057766735,1923.9822979220653
-29983.49184882437,-1080.8733974856787,253.44324004008035,1729.9194711089835,1923.7141272117758
-29827.068354397696,-1080.8150615570944,255.04873712266917,1730.2898844512322,1923.445956501486
-29670.64485997102,-1080.7567256285101,256.65423420525804,1730.6602977934808,1923.1777857911966
-29514.221365544345,-1080.6983896999259,258.2597312878469,1731.0307111357295,1922.9096150809069
-29357.79787111767,-1080.1176682089986,259.8652283704356,1731.401124477978,1922.641444370617
-29201.374376690994,-1079.1201215271683,261.47072545302444,1731.7715378202267,1922.3732736603274
-29044.95088226432,-1078.122574845338,263.0762225356132,1732.1419511624752,1922.1051029500377
-28888.527387837643,-1077.125028163508,264.68171961820207,1732.5123645047238,1921.8369322397482
-28732.103893410967,-1076.127481481678,266.2872167007909,1732.8827778469724,1921.5687615294585
-28575.680398984292,-1075.1101280512316,267.89271378337975,1733.253191189221,1921.300590819169
-28419.256904557617,-1074.004945737247,269.49821086596853,1733.6236045314697,1921.0324201088793
-28262.83341013094,-1072.994607437629,271.10370794855737,1733.9940178737183,1920.7642493985898
-28106.409915704266,-1071.382878288306,272.70920503114615,1734.364431215967,1920.4960786882998
-27949.98642127759,-1069.7711491389837,274.314702113735,1734.7348445582156,1920.2279079780103
-27793.562926850915,-1068.1594199896608,275.92019919632384,1735.1052579004643,1919.9597372677206
-27637.13943242424,-1066.5476908403384,277.5256962789127,1735.475671242713,1919.691566557431
-27480.715937997564,-1064.9359616910156,279.13119336150146,1735.8460845849615,1919.4233958471414
-27324.29244357089,-1063.5452043253006,280.7366904440903,1736.2164979272102,1919.1552251368519
-27167.868949144213,-1063.0627821334238,282.3421875266791,1736.5869112694588,1918.8870544265621
-27011.445454717537,-1062.6552616722256,283.94768460926787,1736.9573246117075,1918.6188837162726
-26855.021960290862,-1062.292000046646,285.5531816918567,1737.327737953956,1918.350713005983
-26698.598465864186,-1061.9287384210666,287.15867877444555,1737.6981512962047,1918.082542295693
-26542.17497143751,-1061.565476795487,288.7641758570344,1738.0685646384532,1917.8143715854035
-26385.751477010836,-1061.2998315347809,290.3696729396232,1738.4389779807018,1917.5462008751138
-26229.32798258416,-1061.1040844135307,291.975170022212,1738.8093913229502,1917.2780301648243
-26072.904488157485,-1063.3397590555978,293.5806671048008,1739.1798046651988,1917.0098594545345
-25916.48099373081,-1065.685595448282,295.18616418738964,1739.5502180074475,1916.741688744245
-25760.057499304134,-1068.031431840966,296.7916612699785,1739.9206313496961,1916.4735180339553
-25603.63400487746,-1070.3772682336503,298.3971583525673,1740.2910446919448,1916.2053473236658
-25447.210510450783,-1072.312588314535,300.0026554351561,1740.6614580341934,1915.9371766133759
-25290.787016024107,-1070.9360169650233,301.60815251774494,1741.031871376442,1915.6690059030864
-25134.363521597432,-1070.439344298938,303.2136496003337,1741.4022847186907,1915.4008351927966
-24977.940027170756,-1070.6720684548281,304.81914668292256,1741.7726980609393,1915.1326644825072
-24821.51653274408,-1070.9047926107185,306.42464376551135,1742.143111403188,1914.8644937722174
-24665.093038317405,-1071.1375167666085,308.0301408481002,1742.5135247454366,1914.596323061928
-24508.66954389073,-1071.3702409224986,309.635637930689,1742.8839380876852,1914.3281523516382
-24352.246049464055,-1068.7050383653698,311.2411350132778,1743.2543514299339,1914.0599816413487
-24195.82255503738,-1064.6965411535211,312.8466320958666,1743.6247647721825,1913.791810931059
-24039.399060610704,-1056.9204452597724,314.45212917845544,1743.9951781144312,1913.523640220769
-23882.975566184028,-1049.1443493660236,316.0576262610443,1744.3655914566796,1913.2554695104795
-23726.552071757353,-1041.368253472275,317.6631233436331,1744.7360047989282,1912.9872988001898
-23570.128577330677,-1033.5921575785262,319.2686204262219,1745.1064181411768,1912.7191280899003
-23413.705082904,-1029.8027242045976,320.87411750881074,1745.4768314834255,1912.4509573796106
-23257.281588477326,-1025.2989488143858,322.4796145913995,1745.8472448256741,1912.182786669321
-23100.85809405065,-1017.5355692994049,324.08511167398837,1746.2176581679228,1911.9146159590314
-22944.434599623975,-1009.7721897844241,325.6906087565772,1746.5880715101714,1911.6464452487419
-22788.0111051973,-1002.0088102694432,327.29610583916605,1746.95848485242,1911.3782745384522
-22631.587610770624,-996.1410079584675,328.90160292175483,1747.3288981946687,1911.1101038281624
-22475.16411634395,-997.5774860176208,330.5071000043436,1747.6993115369173,1910.8419331178727
-22318.740621917274,-1000.8871124416446,332.11259708693245,1748.069724879166,1910.5737624075832
-22162.317127490598,-1007.1496421795176,333.71809416952124,1748.4401382214146,1910.3055916972935
-22005.893633063923,-1013.4121719173905,335.3235912521101,1748.8105515636632,1910.037420987004
-21849.470138637247,-1019.6747016552634,336.9290883346989,1749.1809649059119,1909.7692502767143
-21693.04664421057,-1027.8348750131588,338.53458541728776,1749.5513782481605,1909.5010795664248
-21536.623149783896,-1037.7190984309996,340.14008249987654,1749.9217915904092,1909.232908856135
-21380.19965535722,-1053.3160194920495,341.7455795824654,1750.2922049326576,1908.9647381458453
-21223.776160930545,-1070.8075635619223,343.35107666505417,1750.6626182749062,1908.6965674355556
-21067.35266650387,-1088.299107631795,344.956573747643,1751.0330316171548,1908.4283967252659
-20910.929172077194,-1105.790651701668,346.56207083023185,1751.4034449594033,1908.1602260149764
-20754.50567765052,-1116.0059371299133,348.1675679128207,1751.773858301652,1907.8920553046867
-20598.082183223843,-1126.2530675065063,349.77306499540947,1752.1442716439005,1907.6238845943972
-20441.658688797168,-1137.9579001427248,351.37856207799825,1752.5146849861492,1907.3557138841074
-20285.235194370493,-1149.6627327789436,352.98405916058704,1752.8850983283978,1907.087543173818
-20128.811699943817,-1161.367565415162,354.5895562431759,1753.2555116706465,1906.8193724635282
-19972.38820551714,-1167.911048792039,356.1950533257647,1753.625925012895,1906.5512017532385
-19815.964711090466,-1167.568989681334,357.80055040835356,1753.9963383551437,1906.2830310429488
-19659.54121666379,-1164.2724078465824,359.4060474909424,1754.3667516973924,1906.0148603326593
-19503.117722237115,-1160.4558639207141,361.0115445735312,1754.737165039641,1905.7466896223696
-19346.69422781044,-1156.6393199948461,362.61704165611997,1755.1075783818897,1905.47851891208
-19190.270733383764,-1152.8227760689779,364.2225387387088,1755.4779917241383,1905.2103482017903
-19033.84723895709,-1141.5920216019706,365.82803582129765,1755.848405066387,1904.9421774915008
-18877.423744530413,-1128.0373643206544,367.4335329038865,1756.2188184086356,1904.6740067812111
-18721.000250103738,-1112.7732275098354,369.0390299864753,1756.5892317508842,1904.4058360709214
-18564.576755677062,-1097.5090906990163,370.6445270690641,1756.9596450931326,1904.1376653606317
-18408.153261250387,-1082.244953888197,372.25002415165295,1757.3300584353813,1903.869494650342
-18251.72976682371,-1064.7049720945615,373.8555212342417,1757.70047177763,1903.6013239400525
-18095.306272397036,-1044.8684478101202,375.4610183168305,1758.0708851198785,1903.3331532297627
-17938.88277797036,-1023.8702379910424,377.06651539941936,1758.4412984621272,1903.0649825194732
-17782.459283543685,-1002.8720281719646,378.6720124820082,1758.8117118043758,1902.7968118091835
-17626.03578911701,-981.8738183528869,380.277509564597,1759.1821251466245,1902.528641098894
-17469.612294690334,-960.8623559579354,381.8830066471858,1759.552538488873,1902.2604703886043
-17313.18880026366,-940.5767018923524,383.4885037297746,1759.9229518311217,1901.9922996783146
-17156.765305836983,-923.4855974492168,385.09400081236345,1760.2933651733704,1901.7241289680248
