x_coord,depth_coord,vs,vp,density
-37085.41863064465,-1101.8291980936456,0.43096872514681484,1.915389027291321,1.9926687639902048
-36918.37838444538,-1115.2207782205296,0.4315896853847623,1.9162280826661595,1.9930806343294447
-36751.33813824611,-1128.6123583474136,0.4322106456227097,1.917067138040998,1.9934925046686847
-36584.29789204684,-1142.0039384742977,0.4328316058606571,1.9179061934158366,1.9939043750079246
-36417.25764584757,-1155.3955186011815,0.43345256609860455,1.918745248790675,1.9943162453471648
-36250.217399648296,-1168.7870987280655,0.434073526336552,1.9195843041655136,1.9947281156864047
-36083.177153449025,-1180.3101388444052,0.43469448657449944,1.9204233595403521,1.9951399860256447
-35916.13690724975,-1186.3573092548893,0.4353154468124469,1.9212624149151907,1.9955518563648846
-35749.09666105048,-1192.4044796653732,0.43593640705039427,1.9221014702900292,1.9959637267041246
-35582.056414851206,-1198.6488635927624,0.4365573672883417,1.922940525664868,1.9963755970433645
-35415.016168651935,-1205.7040312866275,0.43717832752628916,1.9237795810397065,1.9967874673826047
-35247.975922452664,-1212.7591989804926,0.4377992877642366,1.924618636414545,1.9971993377218447
-35080.93567625339,-1219.8143666743576,0.43842024800218404,1.9254576917893835,1.9976112080610846
-34913.89543005412,-1223.8163338424336,0.4390412082401315,1.926296747164222,1.9980230784003246
-34746.85518385485,-1226.4799698676131,0.4396621684780789,1.9271358025390606,1.9984349487395645
-34579.81493765558,-1229.1436058927927,0.4402831287160263,1.927974857913899,1.9988468190788045
-34412.77469145631,-1231.8072419179725,0.44090408895397376,1.9288139132887376,1.9992586894180446
-34245.73444525704,-1233.6671335907865,0.4415250491919212,1.9296529686635762,1.9996705597572846
-34078.69419905777,-1234.7234400210955,0.44214600942986865,1.9304920240384147,2.0000824300965245
-33911.6539528585,-1235.0376836578878,0.44276696966781603,1.9313310794132532,2.0004943004357645
-33744.61370665922,-1235.2203782228783,0.4433879299057635,1.9321701347880917,2.0009061707750044
-33577.57346045995,-1236.2073666892597,0.4440088901437109,1.9330091901629303,2.0013180411142444
-33410.53321426068,-1237.1943551556415,0.44462985038165836,1.9338482455377688,2.0017299114534843
-33243.49296806141,-1238.1813436220232,0.4452508106196058,1.9346873009126073,2.0021417817927243
-33076.45272186214,-1239.0691307881034,0.4458717708575532,1.9355263562874458,2.0025536521319642
-32909.412475662866,-1239.4602083675286,0.44649273109550064,1.9363654116622846,2.0029655224712046
-32742.372229463595,-1239.8512859469538,0.4471136913334481,1.9372044670371231,2.0033773928104446
-32575.331983264325,-1240.242363526379,0.4477346515713955,1.9380435224119616,2.0037892631496845
-32408.291737065054,-1240.633441105804,0.44835561180934297,1.9388825777868002,2.0042011334889245
-32241.251490865783,-1241.285413137391,0.44897657204729036,1.9397216331616387,2.0046130038281644
-32074.211244666512,-1242.441390365439,0.4495975322852378,1.9405606885364772,2.0050248741674044
-31907.17099846724,-1243.4103345473138,0.45021849252318524,1.9413997439113158,2.0054367445066443
-31740.130752267967,-1244.3792787291889,0.4508394527611327,1.9422387992861543,2.0058486148458843
-31573.090506068696,-1245.3482229110637,0.45146041299908013,1.9430778546609928,2.0062604851851242
-31406.050259869426,-1246.3171670929387,0.4520813732370276,1.9439169100358313,2.006672355524364
-31239.010013670155,-1247.1738220250206,0.45270233347497496,1.9447559654106699,2.007084225863604
-31071.969767470884,-1247.8292005323062,0.4533232937129224,1.9455950207855084,2.007496096202844
-30904.92952127161,-1248.4845790395918,0.45394425395086985,1.946434076160347,2.0079079665420845
-30737.88927507234,-1249.1399575468774,0.4545652141888173,1.9472731315351854,2.0083198368813244
-30570.849028873068,-1249.7953360541628,0.45518617442676473,1.948112186910024,2.0087317072205644
-30403.808782673797,-1250.258145713312,0.4558071346647121,1.9489512422848625,2.0091435775598043
-30236.768536474527,-1249.6962815356817,0.45642809490265956,1.949790297659701,2.0095554478990443
-30069.728290275256,-1249.633986239769,0.457049055140607,1.9506293530345398,2.0099673182382842
-29902.688044075985,-1249.5716909438565,0.45767001537855445,1.9514684084093783,2.010379188577524
-29735.647797876714,-1249.5093956479438,0.4582909756165019,1.9523074637842168,2.010791058916764
-29568.60755167744,-1249.4471003520314,0.4589119358544493,1.9531465191590553,2.011202929256004
-29401.56730547817,-1249.1252235154193,0.4595328960923967,1.9539855745338939,2.011614799595244
-29234.5270592789,-1248.0599714959646,0.46015385633034417,1.9548246299087324,2.012026669934484
-29067.486813079628,-1246.99471947651,0.4607748165682916,1.955663685283571,2.012438540273724
-28900.446566880357,-1245.9294674570554,0.46139577680623906,1.9565027406584095,2.0128504106129643
-28733.406320681082,-1244.8642154376007,0.46201673704418644,1.957341796033248,2.0132622809522043
-28566.36607448181,-1243.7727474455855,0.4626376972821339,1.9581808514080865,2.0136741512914442
-28399.32582828254,-1242.5997468690878,0.46325865752008133,1.959019906782925,2.014086021630684
-28232.28558208327,-1241.4082821427671,0.4638796177580288,1.9598589621577636,2.014497891969924
-28065.245335884,-1239.6871619562112,0.4645005779959762,1.960698017532602,2.014909762309164
-27898.20508968473,-1237.966041769655,0.46512153823392366,1.9615370729074406,2.015321632648404
-27731.164843485458,-1236.2449215830989,0.46574249847187105,1.9623761282822791,2.015733502987644
-27564.124597286187,-1234.523801396543,0.4663634587098185,1.9632151836571177,2.016145373326884
-27397.084351086916,-1232.8026812099868,0.46698441894776593,1.9640542390319562,2.016557243666124
-27230.044104887642,-1231.9829632308233,0.4676053791857134,1.964893294406795,2.016969114005364
-27063.00385868837,-1231.5034236313454,0.46822633942366076,1.9657323497816335,2.017380984344604
