x_coord,depth_coord,vs,vp,density
-25559.64164289493,-1011.0370085374773,250.99095622231005,1701.2403729440448,1899.9332677287798
-25392.60139669566,-1011.8320125436571,252.8828722205435,1701.854436163283,1899.7530462123111
-25225.56115049639,-1010.3620107515599,254.77478821877685,1702.4684993825213,1899.5728246958424
-25058.52090429712,-1010.5521816265814,256.66670421701025,1703.0825626017597,1899.3926031793735
-24891.480658097844,-1010.8007012012072,258.55862021524365,1703.6966258209977,1899.2123816629046
-24724.440411898573,-1011.049220775833,260.4505362134771,1704.310689040236,1899.0321601464357
-24557.400165699302,-1011.2977403504588,262.3424522117105,1704.9247522594742,1898.851938629967
-24390.359919500028,-1009.4411699977088,264.23436820994385,1705.5388154787124,1898.671717113498
-24223.319673300757,-1006.0634728232262,266.1262842081773,1706.1528786979504,1898.4914955970294
-24056.279427101486,-997.7595989242207,268.01820020641065,1706.7669419171887,1898.3112740805605
-23889.239180902216,-989.455725025215,269.91011620464405,1707.381005136427,1898.1310525640915
-23722.198934702945,-981.1518511262094,271.80203220287746,1707.9950683556651,1897.9508310476228
-23555.158688503674,-973.1868457803072,273.69394820111086,1708.6091315749034,1897.770609531154
-23388.118442304403,-969.19059203493,275.58586419934426,1709.2231947941416,1897.5903880146852
-23221.078196105133,-963.5021555913137,277.4777801975776,1709.8372580133798,1897.4101664982163
-23054.03794990586,-955.2118611552138,279.3696961958111,1710.451321232618,1897.2299449817474
-22886.99770370659,-946.9215667191138,281.26161219404446,1711.0653844518563,1897.0497234652785
-22719.957457507317,-938.6312722830137,283.15352819227786,1711.6794476710943,1896.8695019488098
-22552.917211308046,-936.8634589121879,285.04544419051126,1712.2935108903325,1896.6892804323409
-22385.876965108775,-938.3974333930692,286.93736018874466,1712.9075741095708,1896.5090589158722
-22218.836718909504,-944.8868387347368,288.82927618697806,1713.521637328809,1896.3288373994033
-22051.79647271023,-951.5744179444887,290.7211921852114,1714.1357005480472,1896.1486158829343
-21884.75622651096,-958.2619971542404,292.61310818344487,1714.7497637672855,1895.9683943664656
-21717.71598031169,-966.2760476101082,294.5050241816782,1715.3638269865237,1895.7881728499967
-21550.675734112418,-976.8311315459083,296.39694017991167,1715.977890205762,1895.607951333528
-21383.635487913147,-992.9318187887666,298.28885617814507,1716.591953425,1895.4277298170591
-21216.595241713876,-1011.6105462941579,300.18077217637847,1717.2060166442382,1895.2475083005902
-21049.554995514605,-1030.2892737995492,302.07268817461187,1717.8200798634764,1895.0672867841215
-20882.514749315334,-1048.0180508787746,303.9646041728452,1718.4341430827146,1894.8870652676526
-20715.474503116064,-1058.4415190646525,305.85652017107867,1719.0482063019529,1894.706843751184
-20548.43425691679,-1069.9681147268059,307.748436169312,1719.6622695211909,1894.526622234715
-20381.39401071752,-1082.4673759946952,309.6403521675454,1720.2763327404293,1894.346400718246
-20214.353764518248,-1094.9666372625843,311.5322681657788,1720.8903959596676,1894.1661792017771
-20047.313518318977,-1107.4658985304734,313.4241841640122,1721.5044591789058,1893.9859576853084
-19880.273272119706,-1107.7096164412526,315.3161001622457,1722.1185223981438,1893.8057361688395
-19713.233025920435,-1105.582423002799,317.208016160479,1722.732585617382,1893.6255146523708
-19546.19277972116,-1101.5068431844093,319.0999321587125,1723.3466488366203,1893.445293135902
-19379.15253352189,-1097.4312633660197,320.9918481569458,1723.9607120558585,1893.265071619433
-19212.11228732262,-1093.35568354763,322.8837641551792,1724.5747752750967,1893.0848501029643
-19045.07204112335,-1082.417585665936,324.7756801534126,1725.1888384943347,1892.9046285864954
