#HOLE:,U1518B
#EXPEDITION:,372
#TOP:,54.9772
#BOTTOM:,565.0600
DEPTH_LSF,DTCO,DTSM,VCO,VSH
m,us/ft,us/ft,km/s,km/s
136.8160,169.92989,-999.25,1.7937,-999.25
136.9684,164.81474,-999.25,1.8493,-999.25
137.1208,156.87344,-999.25,1.9430,-999.25
137.2732,151.29996,-999.25,2.0145,-999.25
137.4256,155.49649,-999.25,1.9602,-999.25
137.5780,162.15683,-999.25,1.8797,-999.25
137.7304,163.77397,-999.25,1.8611,-999.25
137.8828,161.13435,-999.25,1.8916,-999.25
138.0352,158.87248,-999.25,1.9185,-999.25
138.1876,160.15137,-999.25,1.9032,-999.25
138.3400,161.25473,-999.25,1.8902,-999.25
138.4924,160.41019,-999.25,1.9001,-999.25
138.6448,157.10814,-999.25,1.9401,-999.25
138.7972,153.36845,-999.25,1.9874,-999.25
138.9496,151.51979,-999.25,2.0116,-999.25
139.1020,153.13672,-999.25,1.9904,-999.25
139.2544,154.86391,-999.25,1.9682,-999.25
139.4068,152.53867,-999.25,1.9982,-999.25
139.5592,149.91246,-999.25,2.0332,-999.25
139.7116,153.20551,-999.25,1.9895,-999.25
139.8640,162.29327,-999.25,1.8781,-999.25
140.0164,166.79117,-999.25,1.8274,-999.25
140.1688,166.23421,-999.25,1.8336,-999.25
140.3212,164.13371,-999.25,1.8570,-999.25
140.4736,164.44754,-999.25,1.8535,-999.25
140.6260,167.62627,-999.25,1.8183,-999.25
140.7784,169.51820,-999.25,1.7980,-999.25
140.9308,169.62990,-999.25,1.7969,-999.25
141.0832,168.64417,-999.25,1.8074,-999.25
141.2356,166.95792,-999.25,1.8256,-999.25
141.3880,164.27486,-999.25,1.8554,-999.25
141.5404,160.56218,-999.25,1.8983,-999.25
141.6928,156.39043,-999.25,1.9490,-999.25
141.8452,154.43861,-999.25,1.9736,-999.25
141.9976,154.45200,-999.25,1.9734,-999.25
142.1500,156.45439,-999.25,1.9482,-999.25
142.3024,158.90504,-999.25,1.9181,-999.25
142.4548,161.14438,-999.25,1.8915,-999.25
142.6072,162.78917,-999.25,1.8724,-999.25
142.7596,162.05699,-999.25,1.8808,-999.25
142.9120,159.17648,-999.25,1.9149,-999.25
143.0644,156.05089,-999.25,1.9532,-999.25
143.2168,154.58981,-999.25,1.9717,-999.25
143.3692,154.13200,-999.25,1.9775,-999.25
143.5216,156.63641,-999.25,1.9459,-999.25
143.6740,161.53699,-999.25,1.8869,-999.25
143.8264,165.39592,-999.25,1.8429,-999.25
143.9788,165.85027,-999.25,1.8378,-999.25
144.1312,164.16888,-999.25,1.8566,-999.25
144.2836,162.59410,-999.25,1.8746,-999.25
144.4360,162.51454,-999.25,1.8755,-999.25
144.5884,163.48462,-999.25,1.8644,-999.25
144.7408,164.05321,-999.25,1.8579,-999.25
144.8932,162.96013,-999.25,1.8704,-999.25
145.0456,158.47150,-999.25,1.9234,-999.25
145.1980,153.04254,-999.25,1.9916,-999.25
145.3504,151.04262,-999.25,2.0180,-999.25
145.5028,152.84837,-999.25,1.9941,-999.25
145.6552,158.17949,-999.25,1.9269,-999.25
145.8076,162.54317,-999.25,1.8752,-999.25
145.9600,161.73692,-999.25,1.8845,-999.25
146.1124,156.40988,-999.25,1.9487,-999.25
146.2648,151.87863,-999.25,2.0069,-999.25
146.4172,152.12250,-999.25,2.0036,-999.25
146.5696,155.43434,-999.25,1.9610,-999.25
146.7220,158.35243,-999.25,1.9248,-999.25
146.8744,158.52090,-999.25,1.9228,-999.25
147.0268,156.31938,-999.25,1.9499,-999.25
147.1792,153.87407,-999.25,1.9808,-999.25
147.3316,153.32346,-999.25,1.9880,-999.25
147.4840,154.99448,-999.25,1.9665,-999.25
147.6364,157.01259,-999.25,1.9412,-999.25
147.7888,156.87207,-999.25,1.9430,-999.25
147.9412,154.09930,-999.25,1.9779,-999.25
148.0936,153.35242,-999.25,1.9876,-999.25
148.2460,153.86548,-999.25,1.9810,-999.25
148.3984,153.15446,-999.25,1.9901,-999.25
148.5508,150.88649,-999.25,2.0201,-999.25
148.7032,150.85854,-999.25,2.0204,-999.25
148.8556,155.47806,-999.25,1.9604,-999.25
149.0080,160.72668,-999.25,1.8964,-999.25
149.1604,163.23312,-999.25,1.8673,-999.25
149.3128,162.92821,-999.25,1.8708,-999.25
149.4652,161.62277,-999.25,1.8859,-999.25
149.6176,158.76411,-999.25,1.9198,-999.25
149.7700,153.13254,-999.25,1.9904,-999.25
149.9224,146.65263,-999.25,2.0784,-999.25
150.0748,145.50867,-999.25,2.0947,-999.25
150.2272,151.87018,-999.25,2.0070,-999.25
150.3796,156.77719,-999.25,1.9442,-999.25
150.5320,157.21436,-999.25,1.9388,-999.25
150.6844,155.60295,-999.25,1.9588,-999.25
150.8368,155.52762,-999.25,1.9598,-999.25
150.9892,155.99806,-999.25,1.9539,-999.25
151.1416,154.48833,-999.25,1.9730,-999.25
151.2940,150.49706,-999.25,2.0253,-999.25
151.4464,145.98296,-999.25,2.0879,-999.25
151.5988,144.07652,-999.25,2.1155,-999.25
151.7512,148.26738,-999.25,2.0557,-999.25
151.9036,156.75726,-999.25,1.9444,-999.25
152.0560,160.05154,-999.25,1.9044,-999.25
152.2084,158.51077,-999.25,1.9229,-999.25
152.3608,156.43707,-999.25,1.9484,-999.25
152.5132,157.62830,-999.25,1.9337,-999.25
152.6656,159.22336,-999.25,1.9143,-999.25
152.8180,158.20305,-999.25,1.9266,-999.25
152.9704,156.17184,-999.25,1.9517,-999.25
153.1228,154.69841,-999.25,1.9703,-999.25
153.2752,154.71486,-999.25,1.9701,-999.25
153.4276,155.63084,-999.25,1.9585,-999.25
153.5800,155.35815,-999.25,1.9619,-999.25
153.7324,152.33749,-999.25,2.0008,-999.25
153.8848,148.80443,-999.25,2.0483,-999.25
154.0372,148.15935,-999.25,2.0572,-999.25
154.1896,149.68073,-999.25,2.0363,-999.25
154.3420,149.95189,-999.25,2.0327,-999.25
154.4944,147.52428,-999.25,2.0661,-999.25
154.6468,146.53043,-999.25,2.0801,-999.25
154.7992,148.63449,-999.25,2.0507,-999.25
154.9516,154.16464,-999.25,1.9771,-999.25
155.1040,161.10414,-999.25,1.8919,-999.25
155.2564,164.55913,-999.25,1.8522,-999.25
155.4088,163.55153,-999.25,1.8636,-999.25
155.5612,160.57576,-999.25,1.8982,-999.25
155.7136,157.52013,-999.25,1.9350,-999.25
155.8660,156.78726,-999.25,1.9440,-999.25
156.0184,156.38145,-999.25,1.9491,-999.25
156.1708,156.69135,-999.25,1.9452,-999.25
156.3232,157.97594,-999.25,1.9294,-999.25
156.4756,158.04459,-999.25,1.9286,-999.25
156.6280,158.22324,-999.25,1.9264,-999.25
156.7804,158.52020,-999.25,1.9228,-999.25
156.9328,158.11667,-999.25,1.9277,-999.25
157.0852,156.20691,-999.25,1.9513,-999.25
157.2376,154.28691,-999.25,1.9755,-999.25
157.3900,153.58626,-999.25,1.9846,-999.25
157.5424,152.91158,-999.25,1.9933,-999.25
157.6948,153.11470,-999.25,1.9907,-999.25
157.8472,154.77341,-999.25,1.9693,-999.25
157.9996,156.74355,-999.25,1.9446,-999.25
158.1520,159.59758,-999.25,1.9098,-999.25
158.3044,162.12146,-999.25,1.8801,-999.25
158.4568,161.90584,-999.25,1.8826,-999.25
158.6092,159.44138,-999.25,1.9117,-999.25
158.7616,156.46689,-999.25,1.9480,-999.25
158.9140,154.55838,-999.25,1.9721,-999.25
159.0664,154.29877,-999.25,1.9754,-999.25
159.2188,155.40218,-999.25,1.9614,-999.25
159.3712,156.83374,-999.25,1.9435,-999.25
159.5236,157.74998,-999.25,1.9322,-999.25
159.6760,156.58521,-999.25,1.9465,-999.25
159.8284,153.38316,-999.25,1.9872,-999.25
159.9808,150.33514,-999.25,2.0275,-999.25
160.1332,148.36737,-999.25,2.0544,-999.25
160.2856,150.11592,-999.25,2.0304,-999.25
160.4380,157.09256,-999.25,1.9403,-999.25
160.5904,161.15535,-999.25,1.8913,-999.25
160.7428,158.79033,-999.25,1.9195,-999.25
160.8952,154.16945,-999.25,1.9770,-999.25
161.0476,152.79126,-999.25,1.9949,-999.25
161.2000,152.98085,-999.25,1.9924,-999.25
161.3524,152.39462,-999.25,2.0001,-999.25
161.5048,152.19893,-999.25,2.0026,-999.25
161.6572,155.18037,-999.25,1.9642,-999.25
161.8096,160.99185,-999.25,1.8933,-999.25
161.9620,162.79489,-999.25,1.8723,-999.25
162.1144,160.53087,-999.25,1.8987,-999.25
162.2668,159.50822,-999.25,1.9109,-999.25
162.4192,157.69656,-999.25,1.9328,-999.25
162.5716,156.32629,-999.25,1.9498,-999.25
162.7240,154.93286,-999.25,1.9673,-999.25
162.8764,155.39070,-999.25,1.9615,-999.25
163.0288,157.97766,-999.25,1.9294,-999.25
163.1812,159.38156,-999.25,1.9124,-999.25
163.3336,159.54886,-999.25,1.9104,-999.25
163.4860,157.44780,-999.25,1.9359,-999.25
163.6384,153.34712,-999.25,1.9876,-999.25
163.7908,147.53918,-999.25,2.0659,-999.25
163.9432,144.10222,-999.25,2.1152,-999.25
164.0956,150.70772,-999.25,2.0225,-999.25
164.2480,156.64470,-999.25,1.9458,-999.25
164.4004,154.79620,-999.25,1.9690,-999.25
164.5528,149.33832,-999.25,2.0410,-999.25
164.7052,146.75256,-999.25,2.0770,-999.25
164.8576,144.66168,-999.25,2.1070,-999.25
165.0100,148.63670,-999.25,2.0506,-999.25
165.1624,155.24353,-999.25,1.9634,-999.25
165.3148,156.42110,-999.25,1.9486,-999.25
165.4672,155.47533,-999.25,1.9604,-999.25
165.6196,155.87125,-999.25,1.9555,-999.25
165.7720,158.40762,-999.25,1.9241,-999.25
165.9244,160.52277,-999.25,1.8988,-999.25
166.0768,160.92789,-999.25,1.8940,-999.25
166.2292,160.44269,-999.25,1.8997,-999.25
166.3816,158.80473,-999.25,1.9193,-999.25
166.5340,154.47980,-999.25,1.9731,-999.25
166.6864,147.81299,-999.25,2.0621,-999.25
166.8388,144.56256,-999.25,2.1084,-999.25
166.9912,148.23553,-999.25,2.0562,-999.25
167.1436,155.41109,-999.25,1.9612,-999.25
167.2960,159.64145,-999.25,1.9093,-999.25
167.4484,158.51993,-999.25,1.9228,-999.25
167.6008,154.34978,-999.25,1.9747,-999.25
167.7532,151.98750,-999.25,2.0054,-999.25
167.9056,150.66724,-999.25,2.0230,-999.25
168.0580,149.76755,-999.25,2.0352,-999.25
168.2104,148.82187,-999.25,2.0481,-999.25
168.3628,146.82170,-999.25,2.0760,-999.25
168.5152,146.08162,-999.25,2.0865,-999.25
168.6676,145.72610,-999.25,2.0916,-999.25
168.8200,145.40703,-999.25,2.0962,-999.25
168.9724,145.27312,-999.25,2.0981,-999.25
169.1248,146.31877,-999.25,2.0831,-999.25
169.2772,149.82581,-999.25,2.0344,-999.25
169.4296,154.64687,-999.25,1.9709,-999.25
169.5820,159.03329,-999.25,1.9166,-999.25
169.7344,163.43062,-999.25,1.8650,-999.25
169.8868,166.52573,-999.25,1.8303,-999.25
170.0392,167.07707,-999.25,1.8243,-999.25
170.1916,165.13712,-999.25,1.8457,-999.25
170.3440,162.87816,-999.25,1.8713,-999.25
170.4964,160.39903,-999.25,1.9003,-999.25
170.6488,159.57875,-999.25,1.9100,-999.25
170.8012,158.07062,-999.25,1.9283,-999.25
170.9536,156.77341,-999.25,1.9442,-999.25
171.1060,155.88400,-999.25,1.9553,-999.25
171.2584,154.76613,-999.25,1.9694,-999.25
171.4108,154.23268,-999.25,1.9762,-999.25
171.5632,155.25076,-999.25,1.9633,-999.25
171.7156,156.99080,-999.25,1.9415,-999.25
171.8680,157.38428,-999.25,1.9367,-999.25
172.0204,156.19966,-999.25,1.9513,-999.25
172.1728,154.77446,-999.25,1.9693,-999.25
172.3252,154.07466,-999.25,1.9783,-999.25
172.4776,154.22546,-999.25,1.9763,-999.25
172.6300,154.16367,-999.25,1.9771,-999.25
172.7824,153.90297,-999.25,1.9805,-999.25
172.9348,154.62756,-999.25,1.9712,-999.25
173.0872,155.32358,-999.25,1.9624,-999.25
173.2396,155.30650,-999.25,1.9626,-999.25
173.3920,153.05135,-999.25,1.9915,-999.25
173.5444,150.38121,-999.25,2.0268,-999.25
173.6968,150.23862,-999.25,2.0288,-999.25
173.8492,153.34518,-999.25,1.9877,-999.25
174.0016,154.74950,-999.25,1.9696,-999.25
174.1540,152.14563,-999.25,2.0033,-999.25
174.3064,147.89409,-999.25,2.0609,-999.25
174.4588,143.72261,-999.25,2.1208,-999.25
174.6112,142.27269,-999.25,2.1424,-999.25
174.7636,143.67644,-999.25,2.1214,-999.25
174.9160,147.79868,-999.25,2.0623,-999.25
175.0684,151.39734,-999.25,2.0132,-999.25
175.2208,150.95728,-999.25,2.0191,-999.25
175.3732,148.78351,-999.25,2.0486,-999.25
175.5256,145.63194,-999.25,2.0929,-999.25
175.6780,141.94307,-999.25,2.1473,-999.25
175.8304,142.61783,-999.25,2.1372,-999.25
175.9828,148.07329,-999.25,2.0584,-999.25
176.1352,151.14606,-999.25,2.0166,-999.25
176.2876,145.79732,-999.25,2.0906,-999.25
176.4400,141.85181,-999.25,2.1487,-999.25
176.5924,141.49925,-999.25,2.1541,-999.25
176.7448,144.49332,-999.25,2.1094,-999.25
176.8972,147.99565,-999.25,2.0595,-999.25
177.0496,146.56012,-999.25,2.0797,-999.25
177.2020,144.67596,-999.25,2.1068,-999.25
177.3544,144.43094,-999.25,2.1104,-999.25
177.5068,146.84117,-999.25,2.0757,-999.25
177.6592,148.57356,-999.25,2.0515,-999.25
177.8116,148.12553,-999.25,2.0577,-999.25
177.9640,145.14696,-999.25,2.0999,-999.25
178.1164,143.55968,-999.25,2.1232,-999.25
178.2688,147.06781,-999.25,2.0725,-999.25
178.4212,150.85919,-999.25,2.0204,-999.25
178.5736,152.63429,-999.25,1.9969,-999.25
178.7260,152.80486,-999.25,1.9947,-999.25
178.8784,151.98795,-999.25,2.0054,-999.25
179.0308,151.04657,-999.25,2.0179,-999.25
179.1832,151.97862,-999.25,2.0055,-999.25
179.3356,153.38333,-999.25,1.9872,-999.25
179.4880,153.52739,-999.25,1.9853,-999.25
179.6404,152.30367,-999.25,2.0013,-999.25
179.7928,149.17404,-999.25,2.0433,-999.25
179.9452,144.05746,-999.25,2.1158,-999.25
180.0976,140.67274,-999.25,2.1667,-999.25
180.2500,141.36786,-999.25,2.1561,-999.25
180.4024,145.01736,-999.25,2.1018,-999.25
180.5548,150.24051,-999.25,2.0287,-999.25
180.7072,158.42754,-999.25,1.9239,-999.25
180.8596,167.92900,-999.25,1.8151,-999.25
181.0120,172.35802,-999.25,1.7684,-999.25
181.1644,169.72459,-999.25,1.7959,-999.25
181.3168,160.35609,-999.25,1.9008,-999.25
181.4692,154.13896,-999.25,1.9774,-999.25
181.6216,154.12485,-999.25,1.9776,-999.25
181.7740,157.35611,-999.25,1.9370,-999.25
181.9264,159.59224,-999.25,1.9099,-999.25
182.0788,160.29475,-999.25,1.9015,-999.25
182.2312,160.42123,-999.25,1.9000,-999.25
182.3836,160.06958,-999.25,1.9042,-999.25
182.5360,159.42317,-999.25,1.9119,-999.25
182.6884,158.42433,-999.25,1.9239,-999.25
182.8408,156.53915,-999.25,1.9471,-999.25
182.9932,154.36278,-999.25,1.9746,-999.25
183.1456,152.63925,-999.25,1.9969,-999.25
183.2980,152.68777,-999.25,1.9962,-999.25
183.4504,152.61501,-999.25,1.9972,-999.25
183.6028,152.91039,-999.25,1.9933,-999.25
183.7552,153.84741,-999.25,1.9812,-999.25
183.9076,153.89517,-999.25,1.9806,-999.25
184.0600,151.81628,-999.25,2.0077,-999.25
184.2124,150.12233,-999.25,2.0303,-999.25
184.3648,151.59175,-999.25,2.0107,-999.25
184.5172,155.85603,-999.25,1.9557,-999.25
184.6696,158.41170,-999.25,1.9241,-999.25
184.8220,157.92055,-999.25,1.9301,-999.25
184.9744,153.16440,-999.25,1.9900,-999.25
185.1268,148.79401,-999.25,2.0485,-999.25
185.2792,147.63185,-999.25,2.0646,-999.25
185.4316,148.18291,-999.25,2.0569,-999.25
185.5840,151.49930,-999.25,2.0119,-999.25
185.7364,153.37029,-999.25,1.9873,-999.25
185.8888,152.56813,-999.25,1.9978,-999.25
186.0412,147.45882,-999.25,2.0670,-999.25
186.1936,139.06622,-999.25,2.1918,-999.25
186.3460,141.13570,-999.25,2.1596,-999.25
186.4984,149.21307,-999.25,2.0427,-999.25
186.6508,152.09697,-999.25,2.0040,-999.25
186.8032,151.49747,-999.25,2.0119,-999.25
186.9556,152.10095,-999.25,2.0039,-999.25
187.1080,153.69106,-999.25,1.9832,-999.25
187.2604,153.96921,-999.25,1.9796,-999.25
187.4128,150.68816,-999.25,2.0227,-999.25
187.5652,149.00496,-999.25,2.0456,-999.25
187.7176,150.35498,-999.25,2.0272,-999.25
187.8700,152.11252,-999.25,2.0038,-999.25
188.0224,151.40950,-999.25,2.0131,-999.25
188.1748,149.02310,-999.25,2.0453,-999.25
188.3272,146.85532,-999.25,2.0755,-999.25
188.4796,146.03561,-999.25,2.0872,-999.25
188.6320,146.14542,-999.25,2.0856,-999.25
188.7844,146.62750,-999.25,2.0787,-999.25
188.9368,147.27962,-999.25,2.0695,-999.25
189.0892,148.78441,-999.25,2.0486,-999.25
189.2416,151.50076,-999.25,2.0119,-999.25
189.3940,151.84685,-999.25,2.0073,-999.25
189.5464,150.15770,-999.25,2.0299,-999.25
189.6988,150.29037,-999.25,2.0281,-999.25
189.8512,152.58159,-999.25,1.9976,-999.25
190.0036,151.88866,-999.25,2.0067,-999.25
190.1560,148.94011,-999.25,2.0465,-999.25
190.3084,146.36797,-999.25,2.0824,-999.25
190.4608,145.76198,-999.25,2.0911,-999.25
190.6132,148.44308,-999.25,2.0533,-999.25
190.7656,152.26575,-999.25,2.0018,-999.25
190.9180,154.32062,-999.25,1.9751,-999.25
191.0704,153.08806,-999.25,1.9910,-999.25
191.2228,151.22298,-999.25,2.0156,-999.25
191.3752,151.21295,-999.25,2.0157,-999.25
191.5276,152.61501,-999.25,1.9972,-999.25
191.6800,153.05949,-999.25,1.9914,-999.25
191.8324,151.64835,-999.25,2.0099,-999.25
191.9848,149.47079,-999.25,2.0392,-999.25
192.1372,149.61572,-999.25,2.0372,-999.25
192.2896,150.68678,-999.25,2.0227,-999.25
192.4420,149.86995,-999.25,2.0338,-999.25
192.5944,147.24161,-999.25,2.0701,-999.25
192.7468,145.13480,-999.25,2.1001,-999.25
192.8992,146.54816,-999.25,2.0799,-999.25
193.0516,149.76627,-999.25,2.0352,-999.25
193.2040,150.48260,-999.25,2.0255,-999.25
193.3564,146.18738,-999.25,2.0850,-999.25
193.5088,141.91457,-999.25,2.1478,-999.25
193.6612,141.93733,-999.25,2.1474,-999.25
193.8136,143.08398,-999.25,2.1302,-999.25
193.9660,142.04765,-999.25,2.1458,-999.25
194.1184,140.30562,-999.25,2.1724,-999.25
194.2708,140.50465,-999.25,2.1693,-999.25
194.4232,142.53076,-999.25,2.1385,-999.25
194.5756,142.95407,-999.25,2.1322,-999.25
194.7280,143.42976,-999.25,2.1251,-999.25
194.8804,145.37607,-999.25,2.0966,-999.25
195.0328,146.33345,-999.25,2.0829,-999.25
195.1852,144.16573,-999.25,2.1142,-999.25
195.3376,140.77628,-999.25,2.1651,-999.25
195.4900,138.75879,-999.25,2.1966,-999.25
195.6424,137.16881,-999.25,2.2221,-999.25
195.7948,136.99541,-999.25,2.2249,-999.25
195.9472,136.99263,-999.25,2.2249,-999.25
196.0996,138.66936,-999.25,2.1980,-999.25
196.2520,140.50000,-999.25,2.1694,-999.25
196.4044,141.87933,-999.25,2.1483,-999.25
196.5568,143.61885,-999.25,2.1223,-999.25
196.7092,145.37680,-999.25,2.0966,-999.25
196.8616,145.16032,-999.25,2.0997,-999.25
197.0140,144.72192,-999.25,2.1061,-999.25
197.1664,144.61458,537.99084,2.1077,0.5666
197.3188,143.63660,534.08435,2.1220,0.5707
197.4712,142.70201,529.15295,2.1359,0.5760
197.6236,141.91269,533.94733,2.1478,0.5708
197.7760,140.31677,539.87103,2.1722,0.5646
197.9284,140.44339,540.40710,2.1703,0.5640
198.0808,143.12448,542.27338,2.1296,0.5621
198.2332,145.57324,539.82483,2.0938,0.5646
198.3856,145.63431,539.09821,2.0929,0.5654
198.5380,144.16640,539.23773,2.1142,0.5652
198.6904,144.17749,541.80066,2.1141,0.5626
198.8428,145.61421,556.31879,2.0932,0.5479
198.9952,147.26582,584.91412,2.0697,0.5211
199.1476,149.85089,613.07001,2.0340,0.4972
199.3000,151.77251,621.39191,2.0083,0.4905
199.4524,152.10173,617.85028,2.0039,0.4933
199.6048,152.05286,606.45343,2.0046,0.5026
199.7572,151.38625,591.94073,2.0134,0.5149
199.9096,149.79744,575.73181,2.0347,0.5294
200.0620,147.58008,557.97522,2.0653,0.5463
200.2144,146.06418,542.48419,2.0868,0.5619
200.3668,146.95424,532.26056,2.0741,0.5727
200.5192,148.11658,525.89050,2.0578,0.5796
200.6716,147.50877,524.19012,2.0663,0.5815
200.8240,146.80608,-999.25,2.0762,-999.25
200.9764,148.05136,-999.25,2.0587,-999.25
201.1288,150.27696,-999.25,2.0283,-999.25
201.2812,150.94124,-999.25,2.0193,-999.25
201.4336,148.25337,-999.25,2.0559,-999.25
201.5860,143.86813,-999.25,2.1186,-999.25
201.7384,141.83247,-999.25,2.1490,-999.25
201.8908,142.68442,-999.25,2.1362,-999.25
202.0432,144.59030,-999.25,2.1080,-999.25
202.1956,146.19180,-999.25,2.0849,-999.25
202.3480,147.59076,-999.25,2.0652,-999.25
202.5004,149.60783,-999.25,2.0373,-999.25
202.6528,152.84509,-999.25,1.9942,-999.25
202.8052,155.00183,-999.25,1.9664,-999.25
202.9576,153.38846,-999.25,1.9871,-999.25
203.1100,149.02721,-999.25,2.0453,-999.25
203.2624,144.82831,-999.25,2.1046,-999.25
203.4148,143.09764,-999.25,2.1300,-999.25
203.5672,144.68541,-999.25,2.1066,-999.25
203.7196,150.40123,-999.25,2.0266,-999.25
203.8720,155.28059,-999.25,1.9629,-999.25
204.0244,154.68066,-999.25,1.9705,-999.25
204.1768,151.03572,-999.25,2.0181,-999.25
204.3292,147.87175,555.35767,2.0612,0.5488
204.4816,148.43199,561.28418,2.0535,0.5430
204.6340,149.50877,561.25458,2.0387,0.5431
204.7864,149.38708,563.98682,2.0403,0.5404
204.9388,146.87344,559.90204,2.0753,0.5444
205.0912,141.96727,551.20465,2.1470,0.5530
205.2436,142.55721,543.57281,2.1381,0.5607
205.3960,149.01234,540.82355,2.0455,0.5636
205.5484,154.96376,537.14624,1.9669,0.5674
205.7008,157.22371,534.00964,1.9386,0.5708
205.8532,155.91786,538.40894,1.9549,0.5661
206.0056,151.62129,546.72815,2.0103,0.5575
206.1580,149.61646,559.38824,2.0372,0.5449
206.3104,147.51433,568.44470,2.0662,0.5362
206.4628,144.22758,570.33765,2.1133,0.5344
206.6152,141.28258,567.05212,2.1574,0.5375
206.7676,139.14388,560.71808,2.1905,0.5436
206.9200,137.27281,550.70111,2.2204,0.5535
207.0724,137.62772,539.13391,2.2147,0.5654
207.2248,140.24803,530.30505,2.1733,0.5748
207.3772,140.97377,527.76086,2.1621,0.5775
207.5296,138.75087,532.83575,2.1967,0.5720
207.6820,140.84375,542.53351,2.1641,0.5618
207.8344,145.72365,553.18829,2.0916,0.5510
207.9868,148.40237,555.25165,2.0539,0.5489
208.1392,147.74423,548.58868,2.0630,0.5556
208.2916,142.17664,538.85278,2.1438,0.5656
208.4440,133.70700,527.99469,2.2796,0.5773
208.5964,130.94923,523.37762,2.3276,0.5824
208.7488,137.02225,525.87292,2.2245,0.5796
208.9012,144.97066,538.91522,2.1025,0.5656
209.0536,147.14539,555.04181,2.0714,0.5491
209.2060,145.35785,566.03149,2.0969,0.5385
209.3584,142.51582,568.84192,2.1387,0.5358
209.5108,136.64088,570.54437,2.2307,0.5342
209.6632,130.97437,574.04919,2.3272,0.5310
209.8156,127.84389,572.57806,2.3842,0.5323
209.9680,126.93774,567.65692,2.4012,0.5369
210.1204,128.29189,-999.25,2.3758,-999.25
210.2728,130.37779,-999.25,2.3378,-999.25
210.4252,133.20399,-999.25,2.2882,-999.25
210.5776,137.05560,-999.25,2.2239,-999.25
210.7300,140.54355,-999.25,2.1687,-999.25
210.8824,143.18150,-999.25,2.1288,-999.25
211.0348,143.75182,-999.25,2.1203,-999.25
211.1872,143.87613,-999.25,2.1185,-999.25
211.3396,145.18478,-999.25,2.0994,-999.25
211.4920,145.67139,-999.25,2.0924,-999.25
211.6444,144.74203,-999.25,2.1058,-999.25
211.7968,144.18289,-999.25,2.1140,-999.25
211.9492,146.03453,-999.25,2.0872,-999.25
212.1016,148.45703,-999.25,2.0531,-999.25
212.2540,150.47365,-999.25,2.0256,-999.25
212.4064,151.68083,-999.25,2.0095,-999.25
212.5588,151.35402,-999.25,2.0138,-999.25
212.7112,150.24759,-999.25,2.0287,-999.25
212.8636,148.34030,-999.25,2.0547,-999.25
213.0160,147.24437,-999.25,2.0700,-999.25
213.1684,148.69017,-999.25,2.0499,-999.25
213.3208,152.34125,-999.25,2.0008,-999.25
213.4732,156.17712,-999.25,1.9516,-999.25
213.6256,157.60094,-999.25,1.9340,-999.25
213.7780,157.14644,-999.25,1.9396,-999.25
213.9304,154.10884,-999.25,1.9778,-999.25
214.0828,149.44542,-999.25,2.0395,-999.25
214.2352,146.77328,-999.25,2.0767,-999.25
214.3876,146.18401,-999.25,2.0850,-999.25
214.5400,146.87526,-999.25,2.0752,-999.25
214.6924,148.57454,599.01959,2.0515,0.5088
214.8448,151.79433,617.48834,2.0080,0.4936
214.9972,155.85152,628.19055,1.9557,0.4852
215.1496,158.86331,627.98499,1.9186,0.4854
215.3020,158.86911,619.18225,1.9186,0.4923
215.4544,157.08195,611.94684,1.9404,0.4981
215.6068,154.17834,606.84601,1.9769,0.5023
215.7592,151.62416,602.98608,2.0102,0.5055
215.9116,150.49382,600.74878,2.0253,0.5074
216.0640,150.49699,595.56909,2.0253,0.5118
216.2164,150.83900,587.32867,2.0207,0.5190
216.3688,150.95107,573.36249,2.0192,0.5316
216.5212,150.36766,557.58478,2.0270,0.5466
216.6736,149.41263,543.65771,2.0400,0.5606
216.8260,149.08968,537.23700,2.0444,0.5673
216.9784,147.44482,538.28156,2.0672,0.5662
217.1308,146.50487,540.78680,2.0805,0.5636
217.2832,146.48366,538.29468,2.0808,0.5662
217.4356,144.38019,525.67059,2.1111,0.5798
217.5880,140.12796,511.89963,2.1752,0.5954
217.7404,136.21857,506.80237,2.2376,0.6014
217.8928,134.88115,512.46393,2.2598,0.5948
218.0452,136.34142,519.99854,2.2356,0.5862
218.1976,136.98579,528.88141,2.2250,0.5763
218.3500,136.58490,537.15466,2.2316,0.5674
218.5024,139.16035,542.84937,2.1903,0.5615
218.6548,142.01262,549.82697,2.1463,0.5544
218.8072,143.99146,554.11115,2.1168,0.5501
218.9596,147.19972,556.84430,2.0707,0.5474
219.1120,152.47910,558.77100,1.9990,0.5455
219.2644,154.52170,562.64178,1.9725,0.5417
219.4168,154.60692,565.15643,1.9715,0.5393
219.5692,153.94038,570.25220,1.9800,0.5345
219.7216,153.84717,575.60596,1.9812,0.5295
219.8740,154.52022,577.57574,1.9726,0.5277
220.0264,155.87007,576.90533,1.9555,0.5283
220.1788,155.09341,575.89905,1.9653,0.5293
220.3312,152.10004,573.38708,2.0039,0.5316
220.4836,148.85966,570.69232,2.0476,0.5341
220.6360,144.15509,568.30133,2.1144,0.5363
220.7884,143.81990,568.39734,2.1193,0.5362
220.9408,148.03404,567.91046,2.0590,0.5367
221.0932,149.29185,567.85400,2.0416,0.5368
221.2456,147.12262,563.28424,2.0717,0.5411
221.3980,142.42972,559.33014,2.1400,0.5449
